name,address,rating,types,review_count,reviews,location_searched,place_type_searched
Bubby's,"120 Hudson St, New York, NY 10013, USA",4.4,"american_restaurant, brunch_restaurant, bakery, breakfast_restaurant, food_store, bar, restaurant, food, point_of_interest, store, establishment",5,"[{'text': 'went to Bubby’s for breakfast, and although it was packed with about a 45-minute wait, it was absolutely worth it. The atmosphere was lively and cozy, the kind of bustling New York breakfast spot that makes you feel like you’re part of something special.\nI ordered the homemade home fries, which came Southern-style with sautéed onions and peppers. They were perfectly seasoned and had that crispy, golden edge that’s hard to get just right.\nThe highlight, though, was the fried chicken and pancakes served with bourbon maple syrup. The pancakes were fluffy and rich, with a twist, there’s sour cream in the batter, which gives them a subtle tang and an extra tender texture. It’s a small detail that makes a big difference.\nI also sampled the cheese grits, and they were creamy, comforting, and full of flavor, a perfect side to round out the meal.\nOverall, Bubby’s delivered a fantastic Southern-inspired breakfast experience right in the heart of NYC. If you don’t mind the wait, it’s a must visit spot for a hearty and memorable brunch.', 'languageCode': 'en'}, {'text': ""Bubby's in Tribeca offers a very welcoming atmosphere with its rustic and cozy ambiance. We had the pleasure of trying the Pancake Flight and the Chicken and Pancakes. The chicken was prepared to perfection, being both crispy and juicy, while the pancakes were delightfully fluffy and flavorful, accompanied by a variety of toppings such as caramelized banana, walnuts, blueberry, Nutella, mixed berries, and whipped cream. I also enjoyed the refreshing Hibiscus Iced Tea, which included complimentary refills.\n\nThe staff provided exceptional service; they were notably friendly and attentive. Although we were informed of an approximate 45-minute wait, we were seated much sooner. The host thoughtfully engaged with those waiting in line outside and checked on us periodically, which was a kind gesture. Our waitress demonstrated excellent knowledge and efficiency throughout our visit.\n\nPlease be aware that the pricing is on the higher side, with an expected cost of $30-$50 per person.\n\nThe location is easily accessible via the #1 train at Franklin Street, the 2 or 3 trains at Chambers Street, or the A, C, or E trains at Canal Street.\n\nIt is conveniently situated near the 9/11 Memorial & Museum and other remarkable downtown attractions.\n\nWe recommend visiting for the excellent food and staying to explore the rich history, arts, and culture of the area.."", 'languageCode': 'en'}, {'text': 'The hostess Lena was incredibly kind and very efficient. The line for a table was long, and yet she was able to get our party seated quickly. Our server Alex was also wonderful. She was nice and very attentive. The food was great, as always! Highly highly recommend Bubby’s for anyone who may be visiting the city. Thank you guys for a wonderful experience.', 'languageCode': 'en'}, {'text': 'Friendly service and short wait. Don’t pass it up because of the lines - we didn’t wait as long as the originally quoted.\nGreat coffee and even better brunch food! We tried the pancake flight and eggs Benedict - both were so tasty! It seems like they use healthier ingredients because I’m sensitive to seed oils and heavily processed ingredients and I felt great afterwards.', 'languageCode': 'en'}, {'text': 'Love Bubby’s and waiting lines are not as bad as it seems.\n\nMust have the Nutella and berry jam’s pancakes. Huge, definitely for, at least, 3 people sharing.\nI usually split a salted and a sweet dish in 2 but pancakes are huge. Should go with plenty space for that brunch!\n\nFries are really good too. Not the house ones tho', 'languageCode': 'en'}]",East Village,store
REI,"303 Lafayette St, New York, NY 10012, USA",4.3,"bicycle_store, sporting_goods_store, shoe_store, clothing_store, point_of_interest, store, establishment",5,"[{'text': 'recently visited the REI store on Fifth Avenue, and it was a fantastic experience! Though smaller than other retail stores I’ve been to, this location is incredibly well-stocked. My family was staying at a hotel and needed a sleeping pad to make a sofa bed more comfortable. It was my first time shopping for a pad, and I initially thought we’d need a sleeping bag. The staff was amazing—despite the store being packed, they were attentive and helpful.\n\nOne employee spent about five minutes explaining different pad materials and recommended an REI-brand pad that worked perfectly. The store’s location is super convenient, easily accessible by subway. The only downside was the checkout, which took around 10 minutes on a busy weekend due to long lines. That said, the prices were surprisingly lower than REI stores I’ve seen in other cities, which is impressive for Fifth Avenue.\n\nThis store packed with quality gear, great staff, and excellent prices. Highly recommend for anyone in NYC needing outdoor equipment!', 'languageCode': 'en'}, {'text': ""I usually order from REI's online store. This time I was on a business trip to Manhattan and near SOHO. I had some free time, so I came to visit it. I have not been to other REI branches. But I think the space in this store is very large. There are stairs connecting floors. There are many kinds of products. You can try them on and confirm whether the functions of the products are as expected. This is something you can't experience when shopping online. There is a toilet (women's toilet) on the basement floor. The men's toilet cannot be used."", 'languageCode': 'en'}, {'text': 'Came back to this REI with my girlfriend after a few years I remembered really liking it, and it’s still a solid spot. The store is super spacious and spread over multiple levels, with a huge range of gear for camping, biking, running, hiking pretty much anything sporty or outdoorsy.\n\nThey carry a great selection of quality brands like The North Face, Cannondale, Sportina, and more. That said, the prices are very high. Maybe it’s the New York factor, but everything felt noticeably more expensive than what you’d find online or in other stores.\n\nI didn’t find anything particularly exciting this time, but if you need good gear and want to see it in person, this is a reliable place to go. Just be prepared to pay a premium for the convenience and selection.', 'languageCode': 'en'}, {'text': 'It is truly one of those grand shops that one longs for—especially as it has no presence in London. Upon researching the store, I discovered that it offers membership discounts, annual dividend returns, high-quality outdoor gear, complimentary repair and rental services, environmentally conscious operations, and notably attentive customer care.\n\nThough I’ve yet to experience these benefits firsthand, I’ve recently found myself drawn to the world of camping gear—so much in vogue these days—as well as ski equipment and bicycles, all of which are scarcely available in London. The staff appeared courteous, and I found myself pondering what I might take home on my next visit; simply browsing was a pleasure in itself.\n\nGiven the selection of fitness equipment and clever essentials that so suit the modern lifestyle, I shall certainly make better use of their website in the meantime.', 'languageCode': 'en'}, {'text': 'I recently bought a bike online and picked it up at the store. AG was super helpful and answered all my questions when I went to store to pick it up.', 'languageCode': 'en'}]",East Village,store
Marshalls,"620 6th Ave, New York, NY 10011, USA",4.3,"department_store, clothing_store, point_of_interest, store, establishment",5,"[{'text': 'Marshalls and its collections!\n\nHappy to check the racks and find some hidden gems with all those brands, including the luxurious ones.\n\nThey have various items besides fashions, like home, bedding, beauty products, shoes, toys and more.\n\nThe discounts are good and they always have clearance section. You just need to see things carefully to get the items you want.\n\nThe staff are very helpful as well and check out is fast, no issues at all.\n\nThe shop is also accessible and friendly for those with wheelchairs. I saw many people bring their pets too.', 'languageCode': 'en'}, {'text': 'As usual when I walked in I noticed the long lines, but hey Marshalls deserves the long lines. The amazing prices on quality items nowadays that can\'t be beat. My favorite section is the candles,I tried a new fragrance ""Apple honey butter"" amazing smell. I realized that after you got your selections the long lines don\'t even matter.', 'languageCode': 'en'}, {'text': ""A very solid Marshalls store located right on 6th Avenue in Chelsea. It's clean, well-organized, and usually has a great selection of clothes, home goods, and shoes. You can often find some real gems here. The lines at the checkout can get a bit long, but it's worth the wait for the good prices. A reliable spot for great finds."", 'languageCode': 'en'}, {'text': 'People working are mostly nice. I found the sizes I needed for replacement. Great selection. I deducted a star because the line took forever!', 'languageCode': 'en'}, {'text': 'this location has the SLOWEST CHECKOUT LINE OF ALL TIME !!!!! 😭 I love Marshall’s but I really can’t take it anymore when it comes to this location. Their store management has got to get it together because the cashiers literally move with zero urgency at all and I have to wait AT LEAST 30 mins to pay. Please hire the Trader Joe’s staff to run a workshop. I can’t take it anymore !!!!!!!!!!', 'languageCode': 'en'}]",East Village,store
T.J. Maxx,"620 6th Ave, New York, NY 10011, USA",4.3,"department_store, jewelry_store, clothing_store, point_of_interest, store, establishment",5,"[{'text': 'TJ Maxx – 620 Avenue of the Americas, NYC\nThis TJ Maxx is a great place to shop for bargains in Manhattan. The store has a wide variety including clothes, fashion accessories, kitchen accessories, ladies’ handbags, and luggage. You can often find good brand names at reasonable prices, and the selection changes often, which makes it fun to browse. The store can get busy and a bit crowded, but overall it’s a convenient spot for quality items at great value.', 'languageCode': 'en'}, {'text': 'Very good T. J. Maxx in Manhattan. The store is stocked, neat, and clean. The prices are pretty decent. The selections of fashion, home, and garden are excellent.', 'languageCode': 'en'}, {'text': 'TJ MAXX located on 6th avenue.\nVery large location with lots of inventory and very clean.\nGood location if you need to shop.', 'languageCode': 'en'}, {'text': 'Horrible experience,  by the time I got to the cashier after 20 min of wait, the cashier told me the tag for one of my item is from Marshalls.  I wait for them to re tag it.  And I noticed the price is different price from the other ones.  I told the cashier about the problem and I don\'t mind going back to grab the correct one. She said don\'t worry about it they will put the correct tag but it came up to be more expensive than all of the other same ones on the rack. The frustration part is I told her I was going to go get another one with the correct tag.  She Kept on saying no.  The price ended up being scanned $5 more than it should be.  The manager kept on convincing me it\'s the same price. All he was worried about was pushing me into opening a tj Maxx card. I was so angry I have to go grab the ones with the correct tag and go back on-line and wait 20 minutes to pay it again.\n\nUpdate:  I\'ve always have good experiences at this location.  But yesterday seems very different as I shop.  The announcement keeps on going up saying thank you for ""somebody"" getting the tjmaxx credit card ""woohoo"".  Now I know why,  the cashier manager is very pushy,  I said ,""no"" I don\'t need the card.  He questioned me ""why""?  Please don\'t use this strategy, it is very annoying and mind bothering. Many people just want to enjoy the shopping experience,  we do not want to feel like we\'re being questioned at a police station.', 'languageCode': 'en'}, {'text': 'This TJ Maxx has all the premium high-end brands like Golden Goose, Veja, and Ralph Lauren. It’s just that it gets a bit overwhelming because it’s so big and crowded. In my opinion, it’s the best TJ Maxx in New York.', 'languageCode': 'en'}]",East Village,store
Trader Joe's,"233 Spring St, New York, NY 10013, USA",4.7,"grocery_store, supermarket, food_store, food, market, point_of_interest, health, store, establishment",5,"[{'text': ""I absolutely love shopping at Trader Joe's. Always spacious and clean, and always enough cashiers.  I love the variety of frozen foods that you wouldn't usually see at a regular supermarket, and their prices are affordable too. TraderJoe's meals are easy to prepare, especially when you come in from a long day and don't know what's for dinner.  Could never just go for a couple things, I end up needing 3 pairs of hands because I get 2 of everything 🤦🏾\u200d♀️ I love shopping at Trader Joe's."", 'languageCode': 'en'}, {'text': 'As a trainer working with Woody, a middle-aged, overweight Catahoula Pit mix, I\'ve been on the lookout for high-value reinforcements that truly motivate him. The Trader Joe\'s Beef Jerky Strips have been a fantastic find in our training regimen.\nWoody absolutely goes wild for these! The ""Beef Recipe"" seems to be a huge hit, making them incredibly effective for reinforcing positive behaviors, especially given that he\'s a middle-aged dog we\'re working on getting back to a healthy weight. Alongside bananas, which he also enjoys, these jerky strips provide a powerful incentive without adding too many extra calories when used strategically.\nOne of my main priorities with Woody, especially as an overweight dog, is managing his energy levels and ensuring he stays cool during our sessions. The compact size of these jerky strips means I can break them into smaller pieces for frequent rewards without overfeeding, which is crucial for calorie control. Plus, they\'re easy to carry and don\'t get messy, making them perfect for outdoor training sessions where keeping Woody comfortable and cool is paramount.\nOverall, I highly recommend Trader Joe\'s Beef Jerky Strips for anyone looking for a high-value, palatable treat for their dog, especially for those working with an overweight or middle-aged dog like Woody. They\'ve been an excellent addition to our training toolkit, helping us make significant progress while keeping him motivated and happy.', 'languageCode': 'en'}, {'text': ""An incredible place to go shopping for groceries.\n\nI was particularly impressed with their affordable organic options and the wide range of flavors that you won't find in your typical grocery store.\n\nWhether it's their delicious frozen meals, fresh produce, or quirky snacks, there's always something exciting to discover at Trader Joe's.\n\nPlus, the layout and organization of the store made it easy to find everything I needed.\n\nTheir private-label products and friendly staff exceeded my expectations, which keeps me coming back for more."", 'languageCode': 'en'}, {'text': 'I love this location of Trader Joe’s ! Its my favorite and I’m always greeted and helped by the friendly staff …Xavier especially, he’s one of those exceptional employees who smile is warm and inviting always eager to help me when I shop or need to see if my favorite snacks are in stock . MY FAVORITE STORE !!!', 'languageCode': 'en'}, {'text': 'Love the staff of Trader Joe’s. Extremely friendly and helpful. I’m looking for something that has zero stocks, the staff who is senior already go the extra mile to help me look in the stockroom and find the item for me since I can’t go back anymore.', 'languageCode': 'en'}]",East Village,store
Starbucks Reserve Roastery New York,"61 9th Ave, New York, NY 10011, USA",4.3,"coffee_shop, tourist_attraction, bakery, cafe, food_store, bar, food, point_of_interest, store, establishment",5,"[{'text': 'We visited the Starbucks Reserve and had such a great experience! The drink that stood out to us the most was the Whiskey Barrel-Aged Cold Brew — it was absolutely amazing! Hands down the best cold brew I’ve ever tried. The flavor was smooth, bold, and had such a unique aroma. Highly recommend it if you visit!\n\nWe also tried the Cold Brew Trio Flight and the Origin Flight, and both were really good. Each coffee had its own character and depth, and it was fun to compare the different notes and styles. You can really taste the craft and quality that make this Starbucks Reserve special.\n\nThe atmosphere is very cool and inviting, especially around the roastery area where you can watch coffee being roasted and even try some samples. They also have a great selection of limited-edition souvenirs, like mugs and tumblers that say Reserve New York. Perfect for collecting or using daily.\n\nThe staff were amazingly nice, helpful, and genuinely friendly. Even though the place was packed (it can be hard to find a table since there are so many people), everything still felt organized and welcoming.\n\nOverall, it was a wonderful experience — great drinks, great people, and a lively atmosphere. Definitely worth visiting if you’re in New York and love coffee!', 'languageCode': 'en'}, {'text': ""Great vibes, music, atmosphere, the decor is super cool and especially the Great Great service you will receive from all the staff here, Arriviamo Bar set up, decor, cocktails are amazing. Definitely a place you can spend so many hours and vibe all day, I love the  unisex restrooms concept. Starbucks Reserve Roastery New York city is the place to get your matcha and cool cocktails if you love coffee, if you don't drink coffee, they have options as well."", 'languageCode': 'en'}, {'text': 'This was my first visit to the Starbucks Reserve Roastery in the U.S., and it was absolutely amazing! The place isn’t just about coffee — it offers a wide range of food, drinks, and even coffee beans sourced from different countries. There’s also a beautiful bar serving a full selection of liquors, which adds to the experience.\nI tried the tiramisu coffee, served in a ceramic cup with an elegant embossed “R” chocolate on top, and also enjoyed the squash and ricotta bread. The space is huge, with plenty of seating options. I chose a cozy spot near the fireplace — perfect for great photos! Definitely a must-visit spot.', 'languageCode': 'en'}, {'text': 'Come here for an amazing Starbucks experience.\n\nWe popped in a little early before the bar opened but had an amazing light breakfast!\n\nTried the seasonal Pumpkin spice latte which was delicious. The almond croissant and breakfast harsh with eggs just simple went so well.\n\nThen I finally found the Starbucks Reserve Roastery flask. Perfect to store a coffee or whisky while on the go!!!!!', 'languageCode': 'en'}, {'text': 'This place is cool. I walked through here out of curiosity back in 2017 because it was so big and I wanted to know why. Unfortunately my husband and I had just eaten and didn’t partake in the amazing looking food back then. This time, we went hungry. We got a couple croissant sandwiches, a doughnut, and a cookie. They were all phenomenal. I got a sandwich that had prosciutto and parmigiano reggiano and it was absolutely delicious. The sandwich, sauce, and arugula on it all worked very well together to make a very satisfying breakfast. The doughnut was a blueberry cake with a hard purplish blueberry icing on it. It was soft, moist, and it could melt in your mouth. The chocolate chip cookie was rich, chewy, and had almost a carmelized texture. Customer service was on point too! The girl who took my order was kind, fast, and smiled. We’ll keep returning here on future trips.', 'languageCode': 'en'}]",East Village,store
Levain Bakery,"2 W 18th St, New York, NY 10011, USA",4.7,"bakery, food_store, food, point_of_interest, store, establishment",5,"[{'text': 'This was a super nice bakery, with their modern wooden style interior and huge beautiful display of all their pasties, bakeries and cookie products. They also had a large variety of hot and cold drinks. In the shelves they also had their coffee and merchandise products as well. There was some seating space by both the glass windows.\n\nOur friends ordered the popular cookies set. We waited few minutes to collect the cookie box. I must say those cookies were outstanding. They were freshly baked, the chocolate filling was still melted inside. The crust and all other ingredients were also complimentary to the overall taste of the cookies. The staff members were friendly and quickly serving all customers. Overall loved the quick stop we made at this store for the delicious cookies.', 'languageCode': 'en'}, {'text': 'Wow amazing cookies. We got the fresh one right out of the oven. Still warm and soft. It was so good. We had chocolate chip, chocolate/peanut butter, oatmeal raisins and chocolate/walnuts(?) I like all of them. Very flavorful and rich.\n\nThe store is designed for take out. Only 2 tall tables on the sides. Napkins and straws on the side to grab. The staff were very friendly. The line moved quickly. Not much wait.', 'languageCode': 'en'}, {'text': 'Very popular bakery due to social media,  so I had to check it out.  They had a weekend only special of black and white chocolate chip cookie.  I ordered it a la mode. The only ice cream flavor is vanilla.\nSeating is limited,  but there was a bench outside.\nThe staff was nice and the wait was not long at all.\nLots of cookie flavor choices.', 'languageCode': 'en'}, {'text': 'LeVain Bakery is quickly cementing itself as an NYC icon. The baked goods greet you with an irresistible aroma the moment you step inside—it’s pure comfort. The signature cookies are undeniably extraordinary, though they can lean a little too sweet for my taste. Coffee could be better, but honestly, that’s nitpicking given the overall experience.\n\nYes, there’s usually a line, but it moves at a steady pace thanks to the efficient staff. All in all, a must-visit bakery where the indulgence is well worth it.', 'languageCode': 'en'}, {'text': 'I don’t even know where to start. I’ve never been a big fan of cookies, but Levain’s are the exception—they’re the only cookies I truly love. Every time I’m in town, I make sure to bring some back for my family. With so many locations now, it’s super convenient too.\n\nMy absolute favorite is the chocolate walnut, but honestly, all the flavors are delicious. If you see a line, don’t worry—it moves quickly and is definitely worth the wait. Whether you have a sweet tooth or not, you’ve got to try these cookies. You’ll fall in love just like I did.', 'languageCode': 'en'}]",East Village,store
ZARA,"503 Broadway, New York, NY 10012, USA",3.9,"clothing_store, point_of_interest, store, establishment",5,"[{'text': 'Zara – SoHo, NYC\n📍 503 Broadway, New York, NY 10012\n\nThis is hands-down my favorite Zara location in the city. The store is huge, super clean, and always well-stocked with a great variety of clothes, including trendy seasonal pieces and classic staples. If you’re a Zara lover, this one is worth the visit.\n\nWhat really makes the SoHo location stand out for me is how organized it is. Unlike some other Zara stores in NYC that can feel chaotic, this one has a separate line for purchases and returns, which makes everything so much smoother. I went on a weekend and was pleasantly surprised that the line to check out moved quickly.\n\nThe layout is spacious, and the fitting rooms were open and functioning, which is not always the case in busy Manhattan locations.\n\n⸻\n\n✅ Highlights:\n• Best Zara in NYC for selection and space\n• Separate return and purchase lines (huge plus!)\n• Clean, organized, and less chaotic than other branches\n• Located right in SoHo, perfect for a shopping day out', 'languageCode': 'en'}, {'text': 'I visited Zara’s today and was disappointed with the experience. There were 27 people in line for returns online and 2 for in-store purchases, but only one associate working the cash register. It was clear the store wasn’t prepared to manage the crowd efficiently, which made for a frustrating experience. They really need to get their staffing and organization together. Also noticed the prices are really went up, see in the second video how they cover the previous price tag and how it compares to Europe', 'languageCode': 'en'}, {'text': ""The short security guard with the beard is a joke. He'll treat you like a criminal. I accidentally left a tag on my shirt that made the sensor go off. Their system failed and never texted me my receipt so instead of being a normal person, he starts to become condescending takes possession of my clothes and tells me to go upstairs and figure it out for myself without my clothes that I had just paid almost $300 for. Then after being incredibly difficult the other security guard with the glasses who is also an absolute joke takes my clothes from the other security guard brings me upstairs then leaves me there and doesn't get a manager or anything like that. I had to find someone myself and he was the nicest person I dont understand why the security guards there are trained to treat everyone like they're criminals. Don't bother coming to this location there are plenty of others Zaras"", 'languageCode': 'en'}, {'text': 'After four years of shopping at this location and Zara locations all over the globe, I have only returned one item. today I attempted to make a return 2, the cashier and the manager claimed they couldn’t accept the product back because it was wrinkled &  there was a difference in color. I did not see the color difference. I tried on the shirt once at home. I told him that. does fabric wrinkling communicate how I treated the item or about the material Zara uses? Terrible experience & rude staff.\nStarting today shop exclusively Aritzia!', 'languageCode': 'en'}, {'text': 'Be sure to LOVE what you buy because returns are a NIGHTMARE if you end up losing or throwing away the receipt and you do not give them your email or phone number at the time of purchase. I even asked for a gift card rather than money back and the location cannot provide anything without a receipt. IF you do not know the exact date, amount of purchase down to the penny, sku # and store location, they cannot find your purchase and you will struggle to get any credit. Most ridiculous system for such a large corporation.', 'languageCode': 'en'}]",East Village,store
Apple SoHo,"103 Prince St, New York, NY 10012, USA",4.2,"electronics_store, point_of_interest, store, establishment",5,"[{'text': 'I had an experience at this Apple Soho store yesterday that really brought me back to why I started writing these reviews in the first place. Do you ever have just such an exceptional customer service experience that you need to tell someone?\n\nShoutout to my guy Kevin here at the Apple store. What a legend. I walked straight into the belly of the consumerism beast to upgrade my Iphone as I shoot my dumb little food videos in 4k 60 fps, and it has absolutely MOGGED my storage. I need to delete every clip after posting a video. My 256 GB phone is no match for 4k 60 fps. I need that 1 TB to stay flowy.\n\nWhen I informed Kevin of my pressing issue, he gave me every last option before letting my pockets get hit for that 1TB phone: ""You should buy more Icloud storage..."" -- ""I did but now I gotta redownload everything when it\'s time to edit and that takes forever.""\n\n""You can opt to download and keep originals in your settings so they stay high quality"" -- ""I don\'t have enough storage for that..."" -- ""Okay that\'s true..."" he responded.\n\nI truly appreciate an employee looking out for a customer rather than just making a quick sale. They don\'t make them like Kev anymore.\n\nWe also just started chopping it up, and he was such a cool personable dude. He\'s been working here for 9 years... Kev not new to this!\n\nI asked him if he could get Tim Apple on the phone so I could pitch him a few ideas including a smaller iphone (3GS size) and to bring an ipod back so I could go workout and not have my phone on me... I miss disconnecting from my phone for at least 90 min a day.\n\nKev responded ""Yeah for sure! Let me just dial him up real quick"" with a cheeky grin.\n\nThe Kevins of the world need their shine. GIVE HIM A RAISE Y\'ALL!!!\n\nIG @johnny.novo\nTiktok @jnov__\nSubstack @johnnynovo', 'languageCode': 'en'}, {'text': 'This is such a nice Apple Store. It’s got 2 floors, the upstairs is essentially the Genius Bar. They also have a large screen with comfortable seating upstairs where I was told they do classes which I think is so great. The store has multiple devices of the same model so that at least 10 people can try the item out at once.\nI had gone for a Genius Bar appointment. Making the appointment the day before was very easy and they were there to help me within 5 minutes of my appointment. Chris was very patient and listened to my concerns about laptop migration. He helped me through all the different options and answered all my questions. It took awhile to figure everything out and he didn’t rush me and listened to all my concerns.\nOverall, I had a great experience at this store.\n\nInsta: @TheShahLALand', 'languageCode': 'en'}, {'text': 'I brought my phone to Apple SoHo for repair. The process was fairly quick, and I got my phone back in working condition — which I appreciate. However, the device was covered by AppleCare, and without informing me, they removed the AppleCare coverage after the repair. I might still want to use AppleCare, so taking it off without asking me was really disappointing. It felt like they were saying, “Don’t bring it back if you break it again.” That attitude didn’t sit right with me. I expected a more professional experience from Apple.', 'languageCode': 'en'}, {'text': 'Helpful and friendly staff who were able to resolve the issues at the Genius Bar with no unecesssy fanfare, quickly, and efficiently. Would highly recommend this location for its great employees (4 for 4 top notch attitudes and care level for everyone I talked to here, shoutout to Jennifer the lead plus both check in guys for Genius Bar, and the tech Richard who fixed my problems!)', 'languageCode': 'en'}, {'text': 'Pleasant experience during my visit.  As a customer walking in and seeing  a great deal of people,  I was a bit reluctant,  however I felt acknowledged and welcomed upon entering. Surprisingly the staff appeared happy to be there,', 'languageCode': 'en'}]",East Village,store
Brandy Melville - Flagship,"519 Broadway, New York, NY 10012, USA",3.0,"clothing_store, point_of_interest, store, establishment",5,"[{'text': 'I had such a great experience shopping at Brandy Melville for the first time thanks to Destiny. She was so friendly, patient, and helpful the entire time I was in the store. She went out of her way to help me find exactly what I was looking for and made sure everything fit perfectly. She had such a positive attitude and her attention to detail made my shopping experience so enjoyable. It’s rare to come across someone who genuinely cares about customer satisfaction the way she did. Brandy Melville is so lucky to have her on the team!', 'languageCode': 'en'}, {'text': 'We flew from Florida to New York to visit this store. The selection is huge, prices are great, and the quality is very good. I would have given a full 5 stars if it weren’t for a very rude African American woman (long dress) working at the fitting room. Her attitude was extremely unpleasant, and she shouldn’t be working in any store — especially one that caters to teenage girls.', 'languageCode': 'en'}, {'text': 'The clothes here are cute however the staff and security makes me extremely uncomfortable. I am a slimmer girl of color and i may not always dress the brandy “aesthetic “ when i go into the store to shop however I do receive a lot of stares by the employees when i am shopping. I have been followed through the store as well. this location is already hard to walk through and the staff make it even more difficult when they are constantly following . The staff is rude and they are constantly profiling. I had went into the fitting room and they asked me to leave my bag in front of the door and were standing by my room as i was changing .', 'languageCode': 'en'}, {'text': 'The workers were nice, I didn’t have issues with any of the workers, my problem was the security guard. I needed a shirt to go to a concert, so I saw brandy melville had the top I was looking for. I tried it on, bought it, and changed into it before I left the store and help my original shirt in my hand. When I left the security guard asked to see my receipt for the shirt I changed out of. I had to explain to him that the shirt it my hand was the shirt I had on when I entered the store and the shirt I changed into was the one I bought, then he said ok. I walked away so frustrated and asked why he had to see a receipt (I don’t know if he heard me). The shirt I had on was literally a forever 21 shirt from years ago. Security if worrying about the wrong people, smh', 'languageCode': 'en'}, {'text': 'Not very familiar with this brand — or this store to be honest. But there was an African-American lady there whom I assumed was the manager. I was there to take some pictures for my girlfriend because she likes the brand and I wanted her to pick up a few items. Was taking pictures of products on the shelf when this lady came up to me and told me to stop. Now I assumed I because I was one of the only male customers there and I was not accompanied by anyone else, plus the store was somewhat crowded I may have looked suspicious, which I understood and told her that I was only taking pictures to send to my gf for purchase. She nodded and let me move on.\n\nNow, when I came near the jewelry section to take some pictures, she stopped me again. This time I stopped taking pictures and apologized to her. Since I was pretty much finished at this point I went up to her and apologized again for any trouble I may have caused. Now up until this point I didn’t really have a problem with what she did.\n\nShe then proceeded to accuse me of “coming here everyday and taking photos” I was dumbfounded by the accusation as this has been my first time in this store. I was a tourist visiting here. I quickly told her that she misunderstood and I was not the person she was talking about. I then offered to show her pictures that I took to prove that I was, in fact, not taking pictures of other people. I then showed her my camera roll. She then decided it was not enough and basically demanded to see my chat history. I was angry at this point but still decided to show her the chat history to prevent any trouble. After seeing that I did not take pictures of others, she proceeded to ignore me and did not apologize.\n\naccording to my own research there has been plenty of pictures posted online of store products, so it was obvious that the store did not have an “no camera” policy. There has even been faces of rude employees posted online. Now I am wondering why I was treated with such disrespect. I understand the need for caution in crowded retail spaces, but to be falsely accused, interrogated, and treated like a threat for simply taking product photos was deeply humiliating. I was calm and cooperative the entire time. Yet I was met with hostility and assumptions instead of a basic level of professionalism or decency. I did not even receive a basic apology from the lady.\n\nThis experience left a really bad impression on me, not just of this store, but of the brand as a whole. I came in with good intentions and left feeling targeted. Definitely won’t be returning to any locations by this brand and I’ll be warning others about this location.', 'languageCode': 'en'}]",East Village,store
